periodo,fecha,Año,DimPD,Dolarizacion,IPD,IPD_proy,EMBI,DXY,IPC,BVL,Adopcion,DPS,MCS,DVS,CRS,DSS,PIS,IGS,DRIFT_T,DRIFT_R,DRIFT,Régimen
Ene.2018,,,0.4711756493319286,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,66.5810860267234,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,30.712417777139983,,,Sin datos
Ene.2018,,,0.4853200742464049,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,81.1682029174745,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,36.547264533440426,,,Sin datos
Ene.2018,,,0.4951666696197593,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,91.32297686943963,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,40.60917411422648,,,Sin datos
Ene.2018,,,0.5018372553474916,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,98.20233847859345,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,43.36091875788801,,,Sin datos
Ene.2018,,,0.5035803611717343,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,100.0,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,44.07998336645063,,,Sin datos
Ene.2018,,,0.5032972505849133,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,99.70802862273025,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,43.96319481554273,,,Sin datos
Ene.2018,,,0.48737091523870363,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,83.28323109712062,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,37.39327580529888,,,Sin datos
Ene.2018,,,0.49291940835699327,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,89.00538086096034,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,39.682135710834764,,,Sin datos
Ene.2018,,,0.49085182577201203,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,86.87308711054176,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,38.829218210667335,,,Sin datos
Ene.2018,,,0.4828064860831033,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,78.57594451354586,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,35.51036117186897,,,Sin datos
